,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,11,0.077,262.5,61.42,34.11,47.76
1,1982,02,11,0.084,264.78,67.23,24.0,45.62
2,1982,03,11,0.086,265.88,67.65,20.41,44.03
3,1982,04,11,0.084,266.9,65.13,19.09,42.11
4,1982,05,11,0.078,266.89,55.58,25.02,40.3
5,1982,06,11,0.074,267.4,46.31,29.78,38.04
6,1982,07,11,0.072,268.56,39.36,30.87,35.11
7,1982,08,11,0.073,269.94,35.92,31.5,33.71
8,1982,09,11,0.075,271.37,33.32,32.62,32.97
9,1982,10,11,0.080,273.17,30.7,33.84,32.27
10,1982,11,11,0.092,275.25,31.51,32.31,31.91
11,1982,12,11,0.105,277.25,31.32,36.25,33.78
12,1982,13,11,0.115,278.87,27.75,42.18,34.96
13,1982,14,11,0.124,280.35,21.7,49.95,35.82
14,1982,15,11,0.136,281.65,14.57,63.44,39.01
15,1982,16,11,0.162,283.34,13.11,74.74,43.93
16,1982,17,11,0.196,285.43,15.05,81.38,48.22
17,1982,18,11,0.253,288.41,26.76,77.52,52.14
18,1982,19,11,0.306,290.87,36.29,69.82,53.06
19,1982,20,11,0.344,292.39,39.93,66.86,53.4
20,1982,21,11,0.370,292.89,40.35,69.42,54.88
21,1982,22,11,0.385,292.87,37.51,72.23,54.87
22,1982,23,11,0.391,292.79,32.86,74.89,53.87
23,1982,24,11,0.391,292.69,28.93,78.15,53.54
24,1982,25,11,0.390,292.63,26.52,82.49,54.51
25,1982,26,11,0.388,292.56,24.63,84.99,54.81
26,1982,27,11,0.391,292.92,27.5,83.86,55.68
27,1982,28,11,0.396,293.41,35.44,81.24,58.34
28,1982,29,11,0.401,293.84,43.99,79.66,61.82
29,1982,30,11,0.398,294.02,47.81,79.63,63.72
30,1982,31,11,0.395,294.33,48.91,76.11,62.51
31,1982,32,11,0.389,294.52,47.91,71.25,59.58
32,1982,33,11,0.385,294.49,49.4,65.27,57.34
33,1982,34,11,0.381,294.34,54.26,57.31,55.78
34,1982,35,11,0.377,293.86,61.34,49.22,55.28
35,1982,36,11,0.369,293.13,67.77,41.74,54.76
36,1982,37,11,0.353,292.07,71.33,37.75,54.54
37,1982,38,11,0.338,290.49,74.27,36.85,55.56
38,1982,39,11,0.314,288.69,72.48,36.12,54.3
39,1982,40,11,0.282,286.76,66.92,35.47,51.2
