,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,23,0.061,253.43,17.93,90.95,54.44
1,1982,02,23,0.059,255.62,16.96,85.31,51.13
2,1982,03,23,0.060,258.56,16.9,74.56,45.73
3,1982,04,23,0.060,261.17,16.45,63.52,39.98
4,1982,05,23,0.061,263.92,15.86,53.34,34.6
5,1982,06,23,0.061,266.49,14.98,47.33,31.15
6,1982,07,23,0.067,268.74,16.43,44.98,30.7
7,1982,08,23,0.075,271.16,19.05,41.14,30.09
8,1982,09,23,0.085,273.95,21.44,37.05,29.24
9,1982,10,23,0.100,276.91,24.64,33.62,29.13
10,1982,11,23,0.111,279.06,23.98,35.94,29.96
11,1982,12,23,0.127,280.96,23.95,37.36,30.66
12,1982,13,23,0.141,282.17,21.25,37.52,29.38
13,1982,14,23,0.155,282.49,16.17,44.55,30.36
14,1982,15,23,0.162,282.36,9.71,56.11,32.91
15,1982,16,23,0.181,282.74,7.95,65.55,36.75
16,1982,17,23,0.213,283.94,9.1,69.82,39.46
17,1982,18,23,0.249,285.36,11.68,70.19,40.93
18,1982,19,23,0.303,287.28,21.12,59.79,40.45
19,1982,20,23,0.348,289.03,29.38,47.9,38.64
20,1982,21,23,0.383,289.96,33.77,45.4,39.58
21,1982,22,23,0.404,290.59,34.15,44.97,39.56
22,1982,23,23,0.412,290.97,32.77,45.6,39.18
23,1982,24,23,0.409,290.81,29.9,50.74,40.32
24,1982,25,23,0.413,290.89,29.82,53.23,41.53
25,1982,26,23,0.415,291.06,28.25,56.72,42.49
26,1982,27,23,0.419,291.17,26.22,64.63,45.43
27,1982,28,23,0.423,291.37,27.58,69.14,48.36
28,1982,29,23,0.437,291.84,34.64,66.16,50.4
29,1982,30,23,0.452,292.45,42.23,60.32,51.27
30,1982,31,23,0.458,292.81,44.99,56.45,50.72
31,1982,32,23,0.467,293.06,49.56,53.19,51.37
32,1982,33,23,0.476,293.15,54.84,49.12,51.98
33,1982,34,23,0.469,292.76,53.89,47.39,50.64
34,1982,35,23,0.461,292.66,56.06,36.46,46.26
35,1982,36,23,0.457,292.74,62.13,18.77,40.45
36,1982,37,23,0.440,292.23,61.9,10.82,36.36
37,1982,38,23,0.421,291.36,60.35,7.54,33.94
38,1982,39,23,0.396,290.25,57.09,5.78,31.44
39,1982,40,23,0.364,288.69,52.23,6.19,29.21
40,1982,41,23,0.335,286.86,51.8,6.56,29.18
41,1982,42,23,0.310,285.04,54.49,8.34,31.41
42,1982,43,23,0.281,283.02,56.09,15.6,35.84
43,1982,44,23,0.251,281.19,55.91,18.21,37.06
44,1982,45,23,0.224,279.44,56.17,17.75,36.96
45,1982,46,23,0.198,277.6,56.44,15.15,35.79
46,1982,47,23,0.165,275.18,52.73,17.18,34.95
47,1982,48,23,0.136,272.87,47.77,21.09,34.43
48,1982,49,23,0.115,270.31,44.72,25.96,35.34
49,1982,50,23,0.095,266.83,36.72,34.4,35.56
50,1982,51,23,0.078,263.55,28.9,43.15,36.02
51,1982,52,23,0.065,260.89,20.63,53.31,36.97
52,1983,01,23,0.055,259.4,11.3,63.23,37.26
53,1983,02,23,0.052,258.84,9.5,70.88,40.19
54,1983,03,23,0.056,259.01,11.65,75.34,43.49
55,1983,04,23,0.060,260.14,13.88,73.12,43.5
56,1983,05,23,0.067,262.24,17.41,66.99,42.2
57,1983,06,23,0.076,264.18,22.21,63.73,42.97
58,1983,07,23,0.086,266.09,26.14,62.65,44.39
59,1983,08,23,0.092,267.43,26.57,64.84,45.7
60,1983,09,23,0.100,268.85,27.91,69.48,48.7
61,1983,10,23,0.104,270.15,25.11,75.79,50.45
62,1983,11,23,0.106,271.14,19.5,83.74,51.62
63,1983,12,23,0.112,272.72,15.62,86.89,51.25
64,1983,13,23,0.130,274.86,15.39,86.34,50.86
65,1983,14,23,0.155,277.08,16.2,84.59,50.4
66,1983,15,23,0.188,279.59,21.84,79.75,50.79
67,1983,16,23,0.226,281.72,27.91,76.3,52.1
68,1983,17,23,0.269,284.19,32.63,69.85,51.24
69,1983,18,23,0.316,286.47,38.76,61.32,50.04
70,1983,19,23,0.360,288.06,43.81,53.15,48.48
71,1983,20,23,0.406,289.8,51.36,41.31,46.34
72,1983,21,23,0.443,290.86,56.57,37.73,47.15
73,1983,22,23,0.468,291.58,58.49,36.57,47.53
