,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,26,0.056,262.27,52.32,38.91,45.61
1,1982,02,26,0.053,262.89,51.85,35.01,43.43
2,1982,03,26,0.052,263.78,51.81,32.0,41.91
3,1982,04,26,0.051,264.98,49.19,31.34,40.26
4,1982,05,26,0.049,265.84,43.77,34.11,38.94
5,1982,06,26,0.047,266.65,36.35,37.98,37.17
6,1982,07,26,0.045,267.94,28.65,41.32,34.99
7,1982,08,26,0.047,270.05,26.07,41.95,34.01
8,1982,09,26,0.048,272.25,23.24,42.36,32.8
9,1982,10,26,0.053,274.64,22.37,43.58,32.98
10,1982,11,26,0.064,277.23,25.52,42.9,34.21
11,1982,12,26,0.079,280.57,29.64,39.65,34.64
12,1982,13,26,0.098,284.21,33.97,36.03,35.0
13,1982,14,26,0.115,287.3,35.7,32.04,33.87
14,1982,15,26,0.130,289.33,35.45,32.99,34.22
15,1982,16,26,0.154,291.12,36.47,36.42,36.44
16,1982,17,26,0.183,292.83,37.58,43.61,40.6
17,1982,18,26,0.215,294.0,38.32,56.73,47.52
18,1982,19,26,0.250,295.32,38.78,65.85,52.31
19,1982,20,26,0.285,296.66,41.4,66.26,53.83
20,1982,21,26,0.317,297.75,46.85,66.63,56.74
21,1982,22,26,0.335,298.26,48.39,69.53,58.96
22,1982,23,26,0.338,298.31,46.99,73.49,60.24
23,1982,24,26,0.333,298.14,44.65,80.54,62.59
24,1982,25,26,0.322,298.12,40.02,86.26,63.14
25,1982,26,26,0.317,298.5,39.06,85.73,62.39
26,1982,27,26,0.307,298.75,36.36,84.22,60.29
27,1982,28,26,0.298,299.03,36.59,80.14,58.37
28,1982,29,26,0.294,299.45,39.97,75.73,57.85
29,1982,30,26,0.294,299.87,45.44,71.29,58.36
30,1982,31,26,0.286,300.1,48.68,68.12,58.4
31,1982,32,26,0.276,300.56,49.8,62.72,56.26
32,1982,33,26,0.264,300.83,48.53,58.96,53.74
33,1982,34,26,0.253,300.98,47.18,55.19,51.18
34,1982,35,26,0.237,300.52,43.84,52.67,48.25
35,1982,36,26,0.220,299.44,40.68,48.8,44.74
36,1982,37,26,0.202,298.18,36.73,42.96,39.84
37,1982,38,26,0.184,296.38,34.63,42.2,38.42
38,1982,39,26,0.165,294.58,32.66,41.13,36.9
39,1982,40,26,0.143,292.42,27.7,39.77,33.73
40,1982,41,26,0.121,289.84,22.99,37.4,30.2
41,1982,42,26,0.105,287.36,21.65,32.36,27.01
42,1982,43,26,0.092,284.5,22.13,31.88,27.01
43,1982,44,26,0.080,281.8,21.82,28.27,25.05
44,1982,45,26,0.069,279.03,20.66,27.69,24.18
45,1982,46,26,0.059,275.59,19.97,32.91,26.44
46,1982,47,26,0.052,271.89,19.39,39.61,29.5
47,1982,48,26,0.045,267.74,17.89,46.99,32.44
48,1982,49,26,0.040,264.16,17.37,52.37,34.87
49,1982,50,26,0.037,260.88,18.69,58.39,38.54
50,1982,51,26,0.036,258.37,21.74,61.57,41.65
51,1982,52,26,0.035,257.11,23.93,61.22,42.58
52,1983,01,26,0.034,256.31,27.34,64.44,45.89
53,1983,02,26,0.033,255.85,27.89,65.07,46.48
54,1983,03,26,0.033,255.63,29.76,65.75,47.76
55,1983,04,26,0.033,255.73,29.93,68.5,49.22
56,1983,05,26,0.033,256.93,27.37,69.22,48.3
57,1983,06,26,0.031,257.73,22.63,72.23,47.43
58,1983,07,26,0.031,259.38,17.95,73.51,45.73
59,1983,08,26,0.034,261.96,16.98,71.36,44.17
60,1983,09,26,0.037,265.21,16.2,68.01,42.11
61,1983,10,26,0.042,270.04,16.7,60.52,38.61
62,1983,11,26,0.051,275.93,19.36,47.74,33.55
63,1983,12,26,0.062,281.44,21.89,36.03,28.96
64,1983,13,26,0.080,286.35,26.24,27.27,26.75
65,1983,14,26,0.100,289.44,29.82,23.0,26.41
66,1983,15,26,0.122,291.87,32.18,21.38,26.78
67,1983,16,26,0.144,293.61,32.78,23.66,28.22
68,1983,17,26,0.170,295.44,32.6,26.67,29.63
69,1983,18,26,0.200,297.39,32.33,29.54,30.94
70,1983,19,26,0.226,298.68,28.99,35.37,32.18
71,1983,20,26,0.246,299.84,25.01,36.36,30.68
72,1983,21,26,0.259,300.89,20.77,37.5,29.14
73,1983,22,26,0.262,301.33,13.52,41.5,27.51
74,1983,23,26,0.258,301.18,7.21,46.99,27.1
75,1983,24,26,0.253,300.91,5.02,54.28,29.65
76,1983,25,26,0.253,301.2,6.18,57.47,31.82
77,1983,26,26,0.254,301.27,8.3,60.82,34.56
78,1983,27,26,0.257,301.22,12.26,63.11,37.69
79,1983,28,26,0.256,300.85,16.94,65.15,41.05
80,1983,29,26,0.258,300.35,22.65,68.33,45.49
81,1983,30,26,0.261,299.72,29.41,72.26,50.84
82,1983,31,26,0.270,299.11,40.42,75.63,58.03
83,1983,32,26,0.277,298.85,50.13,75.93,63.03
84,1983,33,26,0.283,298.76,57.8,75.08,66.44
85,1983,34,26,0.281,298.63,61.5,73.93,67.71
86,1983,35,26,0.275,298.82,63.13,66.75,64.94
87,1983,36,26,0.255,297.79,59.06,62.78,60.92
88,1983,37,26,0.235,296.97,54.68,53.9,54.29
89,1983,38,26,0.216,295.75,52.44,48.53,50.48
90,1983,39,26,0.194,293.62,49.19,51.14,50.16
91,1983,40,26,0.176,291.79,46.22,46.54,46.38
92,1983,41,26,0.159,289.05,43.14,45.57,44.36
93,1983,42,26,0.142,286.02,40.35,44.99,42.67
94,1983,43,26,0.120,282.4,35.94,48.05,41.99
95,1983,44,26,0.095,278.55,29.01,48.27,38.64
96,1983,45,26,0.078,274.93,24.96,50.39,37.67
97,1983,46,26,0.067,271.53,23.81,53.56,38.69
98,1983,47,26,0.059,268.41,23.28,56.34,39.81
99,1983,48,26,0.055,266.16,24.31,54.07,39.19
100,1983,49,26,0.049,264.28,23.82,51.87,37.84
101,1983,50,26,0.048,262.67,26.86,51.09,38.98
102,1983,51,26,0.046,260.75,30.54,52.24,41.39
103,1983,52,26,0.044,258.79,31.9,55.32,43.61
104,1984,01,26,0.044,258.66,38.09,55.77,46.93
105,1984,02,26,0.045,258.9,42.03,53.58,47.8
106,1984,03,26,0.045,259.49,43.85,51.59,47.72
107,1984,04,26,0.044,260.67,42.09,50.29,46.19
108,1984,05,26,0.042,262.37,37.74,49.03,43.38
109,1984,06,26,0.043,265.2,33.24,44.26,38.75
110,1984,07,26,0.044,267.97,28.33,41.92,35.13
111,1984,08,26,0.045,269.88,24.88,43.34,34.11
112,1984,09,26,0.045,271.76,21.43,44.78,33.11
113,1984,10,26,0.045,273.9,18.52,46.51,32.51
114,1984,11,26,0.054,277.1,20.64,43.02,31.83
115,1984,12,26,0.066,280.69,23.59,38.61,31.1
116,1984,13,26,0.082,284.01,26.82,36.78,31.8
117,1984,14,26,0.106,287.29,31.97,32.29,32.13
118,1984,15,26,0.134,289.81,36.51,31.32,33.91
119,1984,16,26,0.167,291.64,40.83,34.47,37.65
120,1984,17,26,0.208,293.55,45.83,39.8,42.81
121,1984,18,26,0.250,294.76,50.68,51.26,50.97
122,1984,19,26,0.286,296.4,52.92,56.8,54.86
123,1984,20,26,0.312,297.85,52.8,56.0,54.4
124,1984,21,26,0.329,298.7,51.95,58.34,55.14
125,1984,22,26,0.331,299.18,46.26,61.56,53.91
126,1984,23,26,0.324,299.17,39.04,65.96,52.5
127,1984,24,26,0.318,299.85,36.8,65.17,50.99
128,1984,25,26,0.308,300.87,33.48,61.95,47.71
129,1984,26,26,0.292,301.33,26.45,61.62,44.04
130,1984,27,26,0.274,301.74,19.89,59.85,39.87
131,1984,28,26,0.254,301.94,15.58,57.26,36.42
132,1984,29,26,0.240,302.34,14.03,53.14,33.59
133,1984,30,26,0.226,302.54,13.06,50.54,31.8
134,1984,31,26,0.211,302.32,12.05,51.13,31.59
135,1984,32,26,0.201,302.11,12.51,50.89,31.7
136,1984,33,26,0.195,301.9,13.76,50.77,32.26
137,1984,34,26,0.189,301.44,14.73,51.79,33.26
138,1984,35,26,0.182,300.56,15.36,52.58,33.97
139,1984,36,26,0.173,299.16,16.17,51.43,33.8
140,1984,37,26,0.170,298.31,19.77,41.81,30.79
141,1984,38,26,0.162,297.12,22.56,34.94,28.75
142,1984,39,26,0.147,294.75,23.12,39.31,31.21
143,1984,40,26,0.133,291.55,23.08,48.26,35.67
144,1984,41,26,0.123,288.69,24.48,47.97,36.23
145,1984,42,26,0.116,285.81,28.08,45.5,36.79
146,1984,43,26,0.107,282.35,29.9,47.42,38.66
147,1984,44,26,0.096,278.61,29.99,47.42,38.71
148,1984,45,26,0.090,275.4,31.47,47.44,39.46
149,1984,46,26,0.084,272.12,33.73,50.31,42.02
150,1984,47,26,0.082,270.19,37.18,47.93,42.56
151,1984,48,26,0.083,269.3,42.05,40.4,41.22
152,1984,49,26,0.084,269.42,46.78,30.47,38.62
