,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
237,1986,41,7,0.316,285.08,49.13,25.73,37.43
238,1986,42,7,0.284,283.49,45.5,26.71,36.11
239,1986,43,7,0.250,281.55,42.99,28.73,35.86
240,1986,44,7,0.215,279.33,39.1,29.56,34.33
241,1986,45,7,0.182,277.52,35.89,27.32,31.6
242,1986,46,7,0.152,275.83,33.22,26.54,29.88
243,1986,47,7,0.129,273.78,32.24,28.6,30.42
244,1986,48,7,0.108,271.36,30.43,33.38,31.9
245,1986,49,7,0.092,267.82,26.8,42.69,34.75
246,1986,50,7,0.079,263.95,24.64,52.09,38.36
247,1986,51,7,0.069,261.05,24.17,58.67,41.42
248,1986,52,7,0.062,258.34,21.57,66.91,44.24
249,1987,01,7,0.058,256.71,19.19,74.94,47.06
250,1987,02,7,0.056,256.17,18.22,78.79,48.51
251,1987,03,7,0.056,256.48,18.62,79.42,49.02
252,1987,04,7,0.057,257.56,18.48,77.08,47.78
253,1987,05,7,0.060,259.17,18.42,73.61,46.01
254,1987,06,7,0.064,260.59,18.37,71.99,45.18
255,1987,07,7,0.068,261.98,18.8,70.85,44.83
256,1987,08,7,0.074,263.83,20.8,70.19,45.49
257,1987,09,7,0.082,265.01,22.52,73.94,48.23
258,1987,10,7,0.086,266.02,21.83,77.87,49.85
259,1987,11,7,0.091,267.7,20.52,79.96,50.24
260,1987,12,7,0.103,270.82,21.53,79.26,50.4
261,1987,13,7,0.118,273.78,21.08,78.57,49.82
262,1987,14,7,0.133,276.64,18.68,76.21,47.44
263,1987,15,7,0.151,278.85,17.21,75.06,46.13
264,1987,16,7,0.179,281.09,18.84,73.34,46.09
265,1987,17,7,0.215,283.67,22.25,67.01,44.63
266,1987,18,7,0.242,285.9,22.27,60.89,41.58
267,1987,19,7,0.261,286.41,19.5,66.5,43.0
268,1987,20,7,0.287,287.29,18.85,67.81,43.33
269,1987,21,7,0.313,288.3,18.39,66.95,42.67
270,1987,22,7,0.339,288.81,20.01,66.97,43.49
271,1987,23,7,0.365,289.31,26.41,65.26,45.83
272,1987,24,7,0.400,290.39,37.82,58.62,48.22
273,1987,25,7,0.439,291.74,51.76,47.33,49.55
274,1987,26,7,0.459,292.43,57.68,43.32,50.5
275,1987,27,7,0.465,293.11,56.84,41.18,49.01
276,1987,28,7,0.465,293.45,57.41,40.69,49.05
277,1987,29,7,0.458,293.56,55.86,41.46,48.66
278,1987,30,7,0.450,293.48,54.07,44.04,49.06
279,1987,31,7,0.436,292.62,47.89,53.6,50.74
280,1987,32,7,0.426,291.81,43.79,62.39,53.09
281,1987,33,7,0.428,291.24,46.43,66.2,56.32
282,1987,34,7,0.428,290.83,49.2,66.13,57.67
283,1987,35,7,0.426,290.4,54.36,60.52,57.44
284,1987,36,7,0.422,289.81,61.69,51.28,56.48
285,1987,37,7,0.409,288.82,64.89,45.61,55.25
286,1987,38,7,0.389,287.4,62.26,46.08,54.17
287,1987,39,7,0.362,285.68,56.61,48.7,52.65
288,1987,40,7,0.331,284.2,47.66,51.31,49.48
289,1987,41,7,0.298,282.28,40.04,54.49,47.26
290,1987,42,7,0.258,279.95,32.67,58.99,45.83
291,1987,43,7,0.218,276.8,27.1,65.15,46.12
292,1987,44,7,0.176,272.14,20.38,78.87,49.62
293,1987,45,7,0.129,266.96,9.56,88.39,48.97
294,1987,46,7,0.097,262.96,6.73,90.54,48.63
295,1987,47,7,0.077,260.78,6.81,88.2,47.51
296,1987,48,7,0.062,259.97,7.76,83.68,45.72
297,1987,49,7,0.054,259.42,7.99,79.48,43.73
298,1987,50,7,0.049,258.92,8.44,74.41,41.43
299,1987,51,7,0.047,258.88,11.33,68.44,39.89
300,1987,52,7,0.050,259.2,14.69,63.55,39.12
301,1988,01,7,0.055,260.0,18.55,60.42,39.48
302,1988,02,7,0.058,260.83,20.89,56.7,38.8
303,1988,03,7,0.062,262.23,23.69,50.85,37.27
304,1988,04,7,0.066,263.24,25.28,48.77,37.02
305,1988,05,7,0.069,263.55,24.31,52.0,38.15
306,1988,06,7,0.069,263.43,21.26,57.69,39.47
307,1988,07,7,0.071,264.05,20.07,60.32,40.2
308,1988,08,7,0.078,265.89,21.97,58.85,40.41
309,1988,09,7,0.084,267.71,22.68,59.86,41.27
310,1988,10,7,0.088,269.51,21.67,60.9,41.28
311,1988,11,7,0.098,271.71,22.67,60.72,41.7
312,1988,12,7,0.112,274.51,24.51,60.45,42.48
313,1988,13,7,0.131,277.32,26.33,58.2,42.27
314,1988,14,7,0.155,279.87,28.01,55.14,41.57
315,1988,15,7,0.174,281.35,26.92,57.26,42.09
316,1988,16,7,0.199,283.23,27.79,56.85,42.32
317,1988,17,7,0.225,284.69,27.08,58.79,42.94
318,1988,18,7,0.245,285.43,24.75,64.62,44.68
319,1988,19,7,0.263,285.73,21.38,71.06,46.22
320,1988,20,7,0.284,286.52,19.17,73.06,46.11
321,1988,21,7,0.310,287.54,18.93,72.94,45.94
322,1988,22,7,0.328,287.72,17.51,75.95,46.73
323,1988,23,7,0.347,288.24,19.75,74.48,47.12
324,1988,24,7,0.376,289.51,27.26,67.26,47.26
325,1988,25,7,0.396,290.28,32.13,63.06,47.6
326,1988,26,7,0.409,291.13,34.99,57.92,46.45
327,1988,27,7,0.421,292.0,37.4,54.2,45.8
328,1988,28,7,0.427,292.39,41.43,54.53,47.98
329,1988,29,7,0.432,292.77,46.19,52.1,49.14
330,1988,30,7,0.427,292.93,45.99,51.73,48.86
331,1988,31,7,0.423,292.85,43.53,52.09,47.81
332,1988,32,7,0.421,292.82,42.86,50.5,46.68
333,1988,33,7,0.411,292.38,38.8,52.11,45.46
334,1988,34,7,0.396,291.34,34.45,60.13,47.29
335,1988,35,7,0.377,289.96,33.29,65.97,49.63
336,1988,36,7,0.366,288.62,39.75,64.02,51.88
337,1988,37,7,0.352,287.72,44.12,55.9,50.01
338,1988,38,7,0.332,286.79,41.8,51.72,46.76
339,1988,39,7,0.319,286.16,41.8,44.09,42.94
340,1988,40,7,0.312,285.63,42.73,37.05,39.89
341,1988,41,7,0.306,283.43,48.3,43.06,45.68
342,1988,42,7,0.282,281.34,48.6,46.5,47.55
343,1988,43,7,0.253,278.86,48.33,49.47,48.9
344,1988,44,7,0.226,276.56,49.4,48.74,49.07
345,1988,45,7,0.193,274.11,46.24,47.74,46.99
346,1988,46,7,0.158,271.6,40.43,48.41,44.42
347,1988,47,7,0.130,269.29,36.7,50.2,43.45
348,1988,48,7,0.110,267.66,34.76,50.86,42.81
349,1988,49,7,0.097,266.52,32.68,49.82,41.25
350,1988,50,7,0.086,266.38,31.12,43.5,37.31
351,1988,51,7,0.087,267.17,36.3,34.73,35.52
352,1988,52,7,0.095,268.58,44.26,26.81,35.53
353,1989,01,7,0.102,270.13,50.09,20.25,35.17
354,1989,02,7,0.112,271.58,58.64,13.93,36.29
355,1989,03,7,0.123,272.86,67.29,9.52,38.4
356,1989,04,7,0.131,274.01,70.31,8.66,39.48
357,1989,05,7,0.139,275.22,69.45,8.89,39.17
358,1989,06,7,0.146,276.16,66.06,9.95,38.0
359,1989,07,7,0.147,276.86,60.53,12.29,36.41
360,1989,08,7,0.150,277.82,57.68,14.06,35.87
361,1989,09,7,0.157,279.03,57.02,15.96,36.49
362,1989,10,7,0.163,279.71,55.64,20.14,37.89
363,1989,11,7,0.174,280.64,55.66,23.5,39.58
364,1989,12,7,0.189,281.94,57.26,26.38,41.82
365,1989,13,7,0.214,283.21,61.69,25.69,43.69
366,1989,14,7,0.239,284.26,64.03,25.77,44.9
367,1989,15,7,0.259,284.94,63.28,29.13,46.21
368,1989,16,7,0.273,285.44,58.59,37.73,48.16
369,1989,17,7,0.288,285.52,52.38,50.7,51.54
370,1989,18,7,0.312,286.12,50.94,57.84,54.39
371,1989,19,7,0.341,287.04,51.18,59.93,55.56
372,1989,20,7,0.363,287.47,49.96,66.09,58.02
373,1989,21,7,0.378,288.16,46.34,69.2,57.77
374,1989,22,7,0.381,288.38,39.12,71.85,55.49
375,1989,23,7,0.375,288.22,31.25,75.78,53.51
376,1989,24,7,0.371,288.61,26.3,76.05,51.17
377,1989,25,7,0.376,289.32,24.8,72.79,48.8
378,1989,26,7,0.396,290.64,30.7,62.65,46.67
379,1989,27,7,0.409,291.37,33.13,60.34,46.73
380,1989,28,7,0.401,291.01,30.45,69.54,49.99
381,1989,29,7,0.388,290.61,26.72,75.97,51.34
382,1989,30,7,0.378,290.49,24.15,78.3,51.23
383,1989,31,7,0.376,290.62,21.43,77.54,49.48
384,1989,32,7,0.370,290.9,17.85,73.31,45.58
385,1989,33,7,0.360,290.27,13.85,78.06,45.96
386,1989,34,7,0.361,289.8,16.66,78.81,47.74
387,1989,35,7,0.360,289.05,24.49,76.6,50.54
388,1989,36,7,0.357,288.61,34.55,63.56,49.05
389,1989,37,7,0.349,288.18,41.49,51.0,46.25
390,1989,38,7,0.340,287.33,43.72,46.13,44.93
391,1989,39,7,0.339,286.99,48.51,35.51,42.01
392,1989,40,7,0.326,286.41,47.12,27.98,37.55
393,1989,41,7,0.297,284.49,41.8,30.67,36.23
394,1989,42,7,0.274,282.87,42.63,31.55,37.09
395,1989,43,7,0.259,281.85,49.01,25.72,37.36
396,1989,44,7,0.236,280.35,52.23,21.97,37.1
397,1989,45,7,0.206,278.3,50.44,22.66,36.55
398,1989,46,7,0.170,275.35,44.6,29.14,36.87
399,1989,47,7,0.144,273.04,42.67,32.39,37.53
400,1989,48,7,0.128,271.47,42.5,33.53,38.02
401,1989,49,7,0.119,270.48,43.21,32.14,37.67
402,1989,50,7,0.117,269.89,47.83,27.26,37.55
403,1989,51,7,0.118,269.83,54.89,21.59,38.24
404,1989,52,7,0.124,270.27,62.6,18.0,40.3
405,1990,01,7,0.133,271.25,70.42,13.26,41.84
406,1990,02,7,0.140,272.33,77.9,8.06,42.98
407,1990,03,7,0.144,272.95,82.17,6.24,44.21
408,1990,04,7,0.153,274.14,85.67,4.14,44.9
409,1990,05,7,0.164,275.8,85.51,1.81,43.66
410,1990,06,7,0.178,277.34,84.58,0.96,42.77
411,1990,07,7,0.188,278.66,82.95,0.66,41.8
412,1990,08,7,0.195,279.99,81.79,0.81,41.3
413,1990,09,7,0.206,281.53,81.86,0.79,41.32
414,1990,10,7,0.224,283.31,85.23,0.6,42.92
415,1990,11,7,0.246,284.89,88.68,0.72,44.7
416,1990,12,7,0.267,286.6,91.11,0.46,45.79
417,1990,13,7,0.282,286.95,90.53,2.15,46.34
418,1990,14,7,0.296,287.06,88.06,5.84,46.95
419,1990,15,7,0.309,286.89,84.18,13.71,48.95
420,1990,16,7,0.323,286.39,78.5,30.01,54.26
421,1990,17,7,0.347,286.68,74.86,41.57,58.22
422,1990,18,7,0.376,287.52,74.6,46.43,60.52
423,1990,19,7,0.396,288.17,71.43,50.27,60.85
424,1990,20,7,0.407,288.55,66.9,56.02,61.46
425,1990,21,7,0.411,288.6,60.16,64.67,62.42
426,1990,22,7,0.410,288.72,51.71,68.01,59.86
427,1990,23,7,0.411,289.31,47.3,65.14,56.22
428,1990,24,7,0.423,290.38,48.43,58.3,53.37
429,1990,25,7,0.435,291.68,49.7,47.13,48.42
430,1990,26,7,0.444,292.53,50.2,41.28,45.74
431,1990,27,7,0.449,292.98,49.1,41.73,45.42
432,1990,28,7,0.453,293.36,51.65,40.75,46.2
433,1990,29,7,0.449,293.44,51.35,41.68,46.52
434,1990,30,7,0.444,293.65,50.69,40.62,45.65
435,1990,31,7,0.443,294.07,50.23,34.15,42.19
436,1990,32,7,0.438,294.2,48.22,30.44,39.33
437,1990,33,7,0.426,293.56,43.56,34.5,39.03
438,1990,34,7,0.409,292.36,38.0,44.85,41.43
439,1990,35,7,0.378,290.51,31.24,57.84,44.54
440,1990,36,7,0.342,287.98,26.74,69.39,48.06
441,1990,37,7,0.312,286.09,25.77,69.55,47.66
442,1990,38,7,0.299,285.17,26.75,65.12,45.94
443,1990,39,7,0.300,284.93,32.21,54.65,43.43
444,1990,40,7,0.300,284.39,35.16,47.93,41.55
445,1990,41,7,0.290,283.39,37.8,40.95,39.38
446,1990,42,7,0.268,282.1,38.83,37.6,38.22
447,1990,43,7,0.236,280.01,37.81,39.27,38.54
448,1990,44,7,0.202,277.85,36.21,39.46,37.83
449,1990,45,7,0.170,275.83,33.22,37.72,35.47
450,1990,46,7,0.142,273.87,31.41,37.05,34.23
451,1990,47,7,0.119,271.85,30.68,38.25,34.47
452,1990,48,7,0.100,270.04,28.73,40.0,34.36
453,1990,49,7,0.086,268.54,25.85,40.24,33.04
454,1990,50,7,0.079,267.71,26.1,36.54,31.32
455,1990,51,7,0.079,267.38,31.11,32.22,31.66
456,1990,52,7,0.086,267.56,37.91,29.32,33.62
457,1991,01,7,0.097,267.85,46.13,28.17,37.15
458,1991,02,7,0.105,267.8,53.59,28.67,41.13
459,1991,03,7,0.107,267.53,55.96,31.56,43.76
460,1991,04,7,0.102,266.81,49.97,38.56,44.27
461,1991,05,7,0.094,265.96,40.03,47.03,43.53
462,1991,06,7,0.088,265.77,32.21,52.29,42.25
463,1991,07,7,0.086,267.03,28.29,51.29,39.79
464,1991,08,7,0.090,269.84,28.45,45.1,36.78
465,1991,09,7,0.092,271.97,27.45,43.5,35.47
466,1991,10,7,0.096,274.01,26.14,42.39,34.27
467,1991,11,7,0.102,276.17,25.12,41.7,33.41
468,1991,12,7,0.109,277.92,23.19,44.9,34.04
469,1991,13,7,0.111,278.57,17.83,52.69,35.26
470,1991,14,7,0.118,278.76,12.42,63.63,38.02
471,1991,15,7,0.134,279.18,10.45,72.86,41.66
472,1991,16,7,0.153,280.03,9.65,79.91,44.78
473,1991,17,7,0.175,280.86,9.36,86.26,47.81
474,1991,18,7,0.202,281.8,10.41,91.59,51.0
475,1991,19,7,0.236,282.75,13.29,94.75,54.02
476,1991,20,7,0.273,284.3,16.94,92.18,54.56
477,1991,21,7,0.313,286.12,21.48,85.52,53.5
478,1991,22,7,0.356,287.41,28.79,79.44,54.12
479,1991,23,7,0.393,289.1,38.39,67.62,53.01
