,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,5,0.046,257.66,51.9,50.82,51.36
1,1982,02,5,0.042,258.32,47.86,46.42,47.14
2,1982,03,5,0.039,259.5,43.05,41.65,42.35
3,1982,04,5,0.036,260.73,37.8,39.25,38.53
4,1982,05,5,0.033,261.7,32.56,39.82,36.19
5,1982,06,5,0.032,262.51,27.13,42.29,34.71
6,1982,07,5,0.032,263.79,22.37,44.33,33.35
7,1982,08,5,0.036,265.87,22.71,44.59,33.65
8,1982,09,5,0.040,267.86,22.05,46.29,34.17
9,1982,10,5,0.046,270.3,20.92,47.62,34.27
10,1982,11,5,0.061,274.01,25.92,43.54,34.73
11,1982,12,5,0.082,277.95,33.0,39.19,36.09
12,1982,13,5,0.102,281.65,38.19,35.27,36.73
13,1982,14,5,0.113,284.37,37.54,33.7,35.62
14,1982,15,5,0.123,286.13,34.84,37.09,35.96
15,1982,16,5,0.142,287.42,34.46,45.12,39.79
16,1982,17,5,0.164,288.62,33.39,60.11,46.75
17,1982,18,5,0.193,289.96,34.01,73.82,53.91
18,1982,19,5,0.235,291.79,36.94,80.91,58.92
19,1982,20,5,0.279,293.72,41.97,81.08,61.52
20,1982,21,5,0.320,295.1,48.52,81.12,64.82
21,1982,22,5,0.344,295.6,48.98,83.16,66.07
22,1982,23,5,0.349,295.77,43.73,84.77,64.25
23,1982,24,5,0.348,295.87,36.81,87.56,62.19
24,1982,25,5,0.338,295.77,29.9,92.26,61.08
25,1982,26,5,0.332,296.05,28.1,91.92,60.01
26,1982,27,5,0.320,296.16,23.13,90.96,57.04
27,1982,28,5,0.315,296.4,24.79,87.56,56.17
28,1982,29,5,0.315,296.71,29.7,85.7,57.7
29,1982,30,5,0.314,297.06,35.81,84.56,60.18
30,1982,31,5,0.309,297.41,39.65,80.82,60.23
31,1982,32,5,0.303,298.01,42.58,73.74,58.16
32,1982,33,5,0.294,298.4,44.17,67.97,56.07
33,1982,34,5,0.284,298.6,45.89,62.17,54.03
34,1982,35,5,0.271,298.28,47.08,57.42,52.25
35,1982,36,5,0.255,297.42,46.81,51.27,49.04
36,1982,37,5,0.235,296.36,45.25,42.73,43.99
37,1982,38,5,0.214,294.87,43.76,37.88,40.82
38,1982,39,5,0.188,293.3,40.13,31.59,35.86
39,1982,40,5,0.161,291.33,35.62,27.48,31.55
40,1982,41,5,0.134,288.7,32.04,26.85,29.45
41,1982,42,5,0.113,285.89,30.21,27.31,28.76
42,1982,43,5,0.097,282.83,29.85,31.57,30.71
43,1982,44,5,0.084,280.08,29.29,29.08,29.18
44,1982,45,5,0.072,277.45,27.73,28.1,27.91
45,1982,46,5,0.062,274.27,26.8,31.12,28.96
46,1982,47,5,0.054,270.72,26.3,35.91,31.1
