,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,18,0.044,255.31,46.66,61.44,54.05
1,1982,02,18,0.042,257.37,45.34,51.39,48.37
2,1982,03,18,0.041,259.08,43.25,45.76,44.5
3,1982,04,18,0.039,260.68,41.6,41.89,41.74
4,1982,05,18,0.037,261.76,37.0,41.55,39.27
5,1982,06,18,0.035,262.61,30.84,41.41,36.13
6,1982,07,18,0.035,264.26,26.19,38.87,32.53
7,1982,08,18,0.039,266.23,24.51,37.31,30.91
8,1982,09,18,0.043,268.15,23.93,37.03,30.48
9,1982,10,18,0.050,270.5,23.99,37.35,30.67
10,1982,11,18,0.064,273.53,27.15,36.09,31.62
11,1982,12,18,0.083,276.53,31.95,37.51,34.73
12,1982,13,18,0.097,278.8,33.44,42.2,37.82
13,1982,14,18,0.106,280.58,31.14,48.1,39.62
14,1982,15,18,0.116,281.99,25.52,57.43,41.47
15,1982,16,18,0.136,283.31,23.07,68.0,45.53
16,1982,17,18,0.165,284.99,22.81,80.26,51.53
17,1982,18,18,0.212,287.35,28.38,86.46,57.42
18,1982,19,18,0.274,290.03,37.11,84.97,61.04
19,1982,20,18,0.326,292.13,43.08,81.96,62.52
20,1982,21,18,0.365,293.22,47.48,82.61,65.05
21,1982,22,18,0.387,293.64,47.19,83.21,65.2
22,1982,23,18,0.395,293.76,41.91,85.54,63.73
23,1982,24,18,0.390,293.48,30.88,91.33,61.11
24,1982,25,18,0.378,293.3,21.55,94.89,58.22
25,1982,26,18,0.369,293.33,18.43,95.59,57.01
26,1982,27,18,0.358,293.48,15.81,94.5,55.15
27,1982,28,18,0.355,293.86,18.01,92.01,55.01
28,1982,29,18,0.354,294.21,23.02,91.92,57.47
29,1982,30,18,0.353,294.53,29.33,92.22,60.78
30,1982,31,18,0.352,294.92,33.81,89.59,61.7
31,1982,32,18,0.348,295.32,37.34,83.91,60.63
32,1982,33,18,0.346,295.52,43.84,78.11,60.98
33,1982,34,18,0.343,295.12,50.51,74.16,62.34
34,1982,35,18,0.340,294.6,58.5,67.64,63.07
35,1982,36,18,0.332,294.17,63.99,55.14,59.56
36,1982,37,18,0.313,292.99,64.52,47.97,56.24
37,1982,38,18,0.292,291.29,63.22,49.05,56.14
38,1982,39,18,0.262,289.44,58.27,48.35,53.31
39,1982,40,18,0.227,287.21,50.85,47.8,49.33
40,1982,41,18,0.192,284.6,43.9,48.78,46.34
41,1982,42,18,0.162,282.32,40.24,45.51,42.87
42,1982,43,18,0.140,279.78,41.08,44.16,42.62
43,1982,44,18,0.124,277.85,43.38,32.46,37.92
44,1982,45,18,0.107,276.09,42.32,24.05,33.19
45,1982,46,18,0.092,273.88,41.68,22.89,32.29
46,1982,47,18,0.075,270.82,37.32,26.15,31.73
47,1982,48,18,0.064,267.61,35.6,33.51,34.55
48,1982,49,18,0.056,264.44,34.32,42.63,38.47
49,1982,50,18,0.051,261.1,33.3,49.74,41.52
50,1982,51,18,0.047,258.64,36.01,54.29,45.15
51,1982,52,18,0.045,257.51,39.84,54.84,47.34
52,1983,01,18,0.043,258.11,44.14,49.49,46.81
53,1983,02,18,0.041,258.88,43.37,44.85,44.11
54,1983,03,18,0.041,259.58,43.38,43.51,43.45
55,1983,04,18,0.041,259.93,42.56,44.85,43.71
56,1983,05,18,0.039,260.33,39.01,47.1,43.06
57,1983,06,18,0.036,260.58,31.86,48.84,40.35
58,1983,07,18,0.035,261.55,25.81,48.27,37.04
59,1983,08,18,0.038,263.17,23.61,47.8,35.7
60,1983,09,18,0.041,265.43,23.08,46.21,34.65
61,1983,10,18,0.050,268.69,23.63,43.76,33.69
62,1983,11,18,0.060,272.91,24.91,38.32,31.61
63,1983,12,18,0.074,276.62,27.87,36.83,32.35
64,1983,13,18,0.097,280.6,34.05,33.65,33.85
65,1983,14,18,0.123,284.27,39.42,28.85,34.14
66,1983,15,18,0.153,287.25,42.61,26.26,34.44
67,1983,16,18,0.179,289.37,42.28,27.4,34.84
68,1983,17,18,0.212,291.77,42.94,27.89,35.41
69,1983,18,18,0.251,293.86,45.05,29.76,37.4
70,1983,19,18,0.290,295.04,44.91,36.01,40.46
