,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,22,0.045,256.19,38.16,59.38,48.77
1,1982,02,22,0.047,258.77,42.75,49.09,45.92
2,1982,03,22,0.045,260.25,43.44,43.56,43.5
3,1982,04,22,0.040,261.37,37.43,40.81,39.12
4,1982,05,22,0.037,262.61,30.04,41.17,35.6
5,1982,06,22,0.035,263.47,24.65,42.49,33.57
6,1982,07,22,0.035,264.14,22.8,43.61,33.2
7,1982,08,22,0.037,265.79,22.5,42.95,32.73
8,1982,09,22,0.038,267.78,21.73,43.87,32.8
9,1982,10,22,0.041,270.26,20.93,43.98,32.46
10,1982,11,22,0.049,273.33,21.53,40.51,31.02
11,1982,12,22,0.063,276.55,22.84,39.21,31.03
12,1982,13,22,0.077,279.11,21.73,40.66,31.2
13,1982,14,22,0.093,281.1,18.76,44.05,31.41
14,1982,15,22,0.103,282.32,11.12,54.52,32.82
15,1982,16,22,0.123,284.04,6.16,65.17,35.66
16,1982,17,22,0.152,286.3,4.88,69.61,37.25
17,1982,18,22,0.187,288.69,5.75,66.35,36.05
18,1982,19,22,0.232,291.0,8.51,59.1,33.8
19,1982,20,22,0.274,292.49,11.15,55.97,33.56
20,1982,21,22,0.314,293.12,14.15,58.36,36.25
21,1982,22,22,0.341,293.21,14.8,62.46,38.63
22,1982,23,22,0.353,292.78,13.56,69.03,41.3
23,1982,24,22,0.357,292.54,11.42,72.89,42.16
24,1982,25,22,0.368,292.46,12.87,74.98,43.92
25,1982,26,22,0.378,292.65,14.86,74.34,44.6
26,1982,27,22,0.387,293.16,19.0,70.19,44.6
27,1982,28,22,0.390,293.71,24.17,65.46,44.81
28,1982,29,22,0.397,294.38,35.17,59.12,47.15
29,1982,30,22,0.399,294.98,43.68,52.03,47.86
30,1982,31,22,0.390,295.38,43.73,46.66,45.2
31,1982,32,22,0.381,295.58,43.23,42.69,42.96
32,1982,33,22,0.374,295.57,43.9,39.04,41.47
33,1982,34,22,0.367,295.56,45.74,35.1,40.42
34,1982,35,22,0.355,295.24,47.72,32.23,39.98
35,1982,36,22,0.337,294.65,49.2,26.49,37.84
36,1982,37,22,0.314,293.71,48.1,22.36,35.23
37,1982,38,22,0.293,292.29,45.56,21.52,33.54
38,1982,39,22,0.270,290.55,41.28,22.73,32.01
39,1982,40,22,0.246,288.61,36.88,23.83,30.35
40,1982,41,22,0.223,286.91,36.01,17.9,26.95
41,1982,42,22,0.205,285.23,39.53,16.31,27.92
42,1982,43,22,0.183,283.46,42.48,15.02,28.75
43,1982,44,22,0.160,281.42,43.83,13.68,28.75
44,1982,45,22,0.135,279.17,42.66,13.58,28.12
45,1982,46,22,0.113,277.21,41.37,14.07,27.72
46,1982,47,22,0.096,275.18,42.5,15.66,29.08
47,1982,48,22,0.083,272.89,43.14,19.05,31.09
48,1982,49,22,0.073,270.76,42.32,21.89,32.11
49,1982,50,22,0.064,268.64,40.27,23.58,31.92
50,1982,51,22,0.058,266.02,42.01,27.57,34.79
51,1982,52,22,0.053,264.14,41.76,30.98,36.37
52,1983,01,22,0.049,263.4,41.79,31.39,36.59
53,1983,02,22,0.050,264.48,45.57,26.93,36.25
54,1983,03,22,0.053,266.35,52.39,20.21,36.3
55,1983,04,22,0.057,268.01,55.18,16.89,36.04
56,1983,05,22,0.058,268.44,48.91,21.9,35.4
57,1983,06,22,0.056,268.89,40.92,25.56,33.24
58,1983,07,22,0.057,270.51,38.61,24.26,31.44
59,1983,08,22,0.059,271.53,36.6,25.95,31.27
60,1983,09,22,0.062,271.98,35.77,31.21,33.49
61,1983,10,22,0.069,273.26,36.48,34.82,35.65
62,1983,11,22,0.077,274.18,35.89,38.18,37.04
63,1983,12,22,0.092,275.32,36.8,44.33,40.57
64,1983,13,22,0.112,276.67,38.01,50.46,44.24
65,1983,14,22,0.136,278.75,38.3,54.78,46.54
66,1983,15,22,0.171,282.38,41.24,53.34,47.29
67,1983,16,22,0.212,285.33,45.19,55.11,50.15
68,1983,17,22,0.258,287.92,50.07,55.79,52.93
69,1983,18,22,0.307,289.92,56.49,54.85,55.67
70,1983,19,22,0.353,291.43,60.81,54.53,57.67
71,1983,20,22,0.388,293.19,62.77,48.86,55.81
72,1983,21,22,0.410,293.63,61.14,52.91,57.03
73,1983,22,22,0.424,293.83,58.44,55.98,57.21
74,1983,23,22,0.430,293.97,55.67,56.96,56.31
75,1983,24,22,0.418,293.15,45.3,66.44,55.87
76,1983,25,22,0.413,293.26,38.51,65.77,52.14
77,1983,26,22,0.409,293.77,33.73,60.83,47.28
78,1983,27,22,0.399,293.59,26.63,64.71,45.67
79,1983,28,22,0.381,293.17,18.31,72.26,45.29
80,1983,29,22,0.365,292.63,15.79,80.68,48.23
81,1983,30,22,0.355,292.43,17.77,83.29,50.53
82,1983,31,22,0.361,292.71,26.54,79.84,53.19
83,1983,32,22,0.366,293.12,34.42,72.92,53.67
84,1983,33,22,0.371,293.77,42.66,60.99,51.83
85,1983,34,22,0.375,294.16,51.23,51.8,51.52
86,1983,35,22,0.376,294.52,60.46,40.09,50.27
87,1983,36,22,0.366,293.93,65.08,33.32,49.2
88,1983,37,22,0.344,292.64,63.88,31.48,47.68
89,1983,38,22,0.326,291.65,62.3,27.2,44.75
90,1983,39,22,0.307,290.25,60.24,25.55,42.89
91,1983,40,22,0.276,288.12,53.34,28.92,41.13
92,1983,41,22,0.239,285.74,45.09,30.59,37.84
93,1983,42,22,0.201,283.36,37.47,34.16,35.82
94,1983,43,22,0.164,281.2,31.93,32.97,32.45
95,1983,44,22,0.134,278.33,28.57,34.53,31.55
96,1983,45,22,0.109,275.12,25.6,37.5,31.55
97,1983,46,22,0.087,271.88,23.88,40.75,32.31
98,1983,47,22,0.071,269.13,24.06,42.32,33.19
99,1983,48,22,0.059,267.58,24.68,40.93,32.8
100,1983,49,22,0.049,266.11,22.86,40.81,31.84
101,1983,50,22,0.042,264.84,20.53,39.23,29.88
102,1983,51,22,0.038,264.43,22.63,33.99,28.31
103,1983,52,22,0.039,264.17,27.82,30.59,29.2
104,1984,01,22,0.041,263.38,33.19,31.14,32.17
105,1984,02,22,0.040,261.79,34.63,37.01,35.82
106,1984,03,22,0.038,260.25,35.18,43.26,39.22
107,1984,04,22,0.035,259.31,31.02,48.28,39.65
108,1984,05,22,0.031,257.87,24.58,57.35,40.96
109,1984,06,22,0.029,256.18,20.02,66.17,43.09
110,1984,07,22,0.028,255.02,18.12,72.59,45.36
111,1984,08,22,0.027,254.88,16.97,77.21,47.09
112,1984,09,22,0.028,255.94,16.44,82.13,49.29
113,1984,10,22,0.031,257.66,16.07,85.82,50.94
114,1984,11,22,0.039,261.21,16.72,84.0,50.36
115,1984,12,22,0.051,266.56,17.3,77.16,47.23
116,1984,13,22,0.068,271.92,17.25,70.07,43.66
117,1984,14,22,0.092,276.7,18.2,65.5,41.85
118,1984,15,22,0.120,280.81,18.52,63.76,41.14
119,1984,16,22,0.153,284.93,18.98,59.0,38.99
120,1984,17,22,0.185,288.14,18.66,54.61,36.64
121,1984,18,22,0.223,290.15,20.67,53.28,36.98
122,1984,19,22,0.262,291.04,21.3,58.44,39.87
123,1984,20,22,0.296,291.2,21.14,68.32,44.73
124,1984,21,22,0.330,291.43,22.35,75.2,48.78
125,1984,22,22,0.362,291.24,26.05,82.12,54.09
126,1984,23,22,0.378,290.64,27.89,90.32,59.1
127,1984,24,22,0.396,290.71,34.01,91.97,62.99
128,1984,25,22,0.406,290.95,35.95,91.38,63.67
129,1984,26,22,0.409,290.95,34.97,93.44,64.2
130,1984,27,22,0.413,291.17,36.81,93.68,65.25
131,1984,28,22,0.418,291.66,44.19,90.93,67.56
132,1984,29,22,0.424,292.34,53.47,85.24,69.36
133,1984,30,22,0.419,292.74,56.83,80.74,68.79
134,1984,31,22,0.404,292.73,53.28,80.27,66.78
135,1984,32,22,0.392,292.66,50.62,78.78,64.7
136,1984,33,22,0.377,292.13,46.28,80.93,63.6
137,1984,34,22,0.365,291.91,44.8,79.13,61.97
138,1984,35,22,0.342,291.24,39.87,76.91,58.39
139,1984,36,22,0.313,290.21,36.04,70.25,53.15
140,1984,37,22,0.288,289.27,35.44,60.53,47.99
141,1984,38,22,0.261,287.97,30.34,59.79,45.06
142,1984,39,22,0.233,286.31,23.07,63.17,43.12
143,1984,40,22,0.211,284.63,18.85,65.69,42.27
144,1984,41,22,0.194,282.56,20.32,65.09,42.7
145,1984,42,22,0.175,280.96,23.47,56.93,40.2
146,1984,43,22,0.149,278.79,23.51,51.83,37.67
147,1984,44,22,0.120,275.69,20.17,51.94,36.06
148,1984,45,22,0.099,271.05,19.28,61.13,40.2
149,1984,46,22,0.084,267.14,21.56,63.98,42.77
150,1984,47,22,0.075,264.76,26.93,61.27,44.1
151,1984,48,22,0.072,263.57,34.5,57.23,45.87
152,1984,49,22,0.069,264.48,38.49,47.35,42.92
153,1985,09,22,0.037,261.16,20.22,65.52,42.87
154,1985,10,22,0.037,259.83,18.51,78.39,48.45
155,1985,11,22,0.043,262.93,18.7,77.48,48.09
156,1985,12,22,0.056,267.31,19.61,73.5,46.56
157,1985,13,22,0.076,273.57,21.44,62.91,42.17
158,1985,14,22,0.104,279.79,24.11,49.89,37.0
159,1985,15,22,0.139,285.16,27.02,36.12,31.57
160,1985,16,22,0.179,288.91,30.48,28.37,29.43
161,1985,17,22,0.217,291.6,32.44,24.59,28.51
162,1985,18,22,0.249,293.39,31.61,23.59,27.6
163,1985,19,22,0.287,294.67,32.01,24.13,28.07
164,1985,20,22,0.321,295.36,32.4,27.92,30.16
165,1985,21,22,0.349,294.8,31.05,41.38,36.22
166,1985,22,22,0.371,294.42,30.58,50.28,40.43
167,1985,23,22,0.383,293.74,30.03,59.39,44.71
168,1985,24,22,0.386,292.38,27.98,74.72,51.35
169,1985,25,22,0.393,291.97,27.9,80.59,54.25
170,1985,26,22,0.401,292.25,29.0,79.15,54.08
171,1985,27,22,0.407,292.66,32.13,76.52,54.32
172,1985,28,22,0.408,293.15,36.53,72.91,54.72
173,1985,29,22,0.411,293.86,44.59,66.13,55.36
174,1985,30,22,0.413,294.68,52.61,56.12,54.37
175,1985,31,22,0.408,295.5,55.21,45.14,50.17
176,1985,32,22,0.406,296.11,59.19,36.16,47.68
177,1985,33,22,0.395,296.22,57.9,31.22,44.56
178,1985,34,22,0.379,296.11,53.27,28.7,40.99
179,1985,35,22,0.354,295.33,46.72,31.18,38.95
180,1985,36,22,0.329,293.96,44.69,32.99,38.84
181,1985,37,22,0.307,292.47,44.81,32.87,38.84
182,1985,38,22,0.286,291.15,41.96,31.57,36.77
183,1985,39,22,0.260,289.4,36.34,33.75,35.04
184,1985,40,22,0.227,287.12,26.61,39.86,33.24
185,1985,41,22,0.187,284.04,16.39,49.35,32.87
186,1985,42,22,0.153,280.99,11.1,57.11,34.1
187,1985,43,22,0.124,278.18,9.91,57.33,33.62
188,1985,44,22,0.101,275.09,8.56,56.34,32.45
189,1985,45,22,0.081,271.55,7.44,58.55,33.0
190,1985,46,22,0.059,266.62,4.92,66.89,35.9
191,1985,47,22,0.043,262.93,3.22,69.24,36.23
192,1985,48,22,0.031,259.8,2.98,72.58,37.78
193,1985,49,22,0.027,257.56,3.26,74.98,39.12
194,1985,50,22,0.026,255.26,5.7,77.56,41.63
195,1985,51,22,0.025,254.15,10.06,75.22,42.64
196,1985,52,22,0.025,253.41,13.17,72.68,42.92
197,1986,01,22,0.025,252.41,15.36,73.71,44.53
198,1986,02,22,0.026,252.25,19.58,73.72,46.65
199,1986,03,22,0.027,252.44,23.39,72.69,48.04
200,1986,04,22,0.027,253.12,23.53,70.39,46.96
201,1986,05,22,0.027,253.23,20.89,72.49,46.69
202,1986,06,22,0.025,253.89,17.71,73.16,45.44
203,1986,07,22,0.023,255.31,14.98,71.51,43.25
204,1986,08,22,0.022,257.78,13.63,68.23,40.93
205,1986,09,22,0.023,260.71,13.72,67.12,40.42
206,1986,10,22,0.029,264.41,14.69,63.98,39.34
207,1986,11,22,0.041,268.41,17.37,58.79,38.08
208,1986,12,22,0.057,273.87,20.02,50.03,35.02
209,1986,13,22,0.076,279.19,21.38,41.0,31.19
210,1986,14,22,0.106,283.39,24.89,33.15,29.02
211,1986,15,22,0.144,287.54,29.13,22.38,25.75
212,1986,16,22,0.185,290.35,33.31,18.19,25.75
213,1986,17,22,0.239,292.64,42.09,16.06,29.08
214,1986,18,22,0.296,294.64,51.75,12.58,32.16
215,1986,19,22,0.340,295.93,54.9,12.59,33.75
216,1986,20,22,0.373,297.01,56.11,12.35,34.23
217,1986,21,22,0.398,297.51,55.16,14.6,34.88
218,1986,22,22,0.417,297.56,54.94,18.85,36.9
219,1986,23,22,0.432,297.79,56.82,18.51,37.66
220,1986,24,22,0.436,297.56,56.37,19.17,37.77
221,1986,25,22,0.434,297.23,51.71,20.26,35.99
222,1986,26,22,0.424,296.79,43.38,24.26,33.82
223,1986,27,22,0.414,296.39,36.37,29.54,32.96
224,1986,28,22,0.400,296.15,30.39,33.91,32.15
225,1986,29,22,0.383,295.98,25.19,38.44,31.81
226,1986,30,22,0.371,295.93,26.22,40.35,33.28
227,1986,31,22,0.366,295.9,28.86,40.7,34.78
228,1986,32,22,0.360,295.22,29.77,48.14,38.96
229,1986,33,22,0.353,294.78,31.04,49.67,40.36
230,1986,34,22,0.345,294.08,32.24,53.89,43.07
231,1986,35,22,0.335,293.3,35.78,54.43,45.1
232,1986,36,22,0.327,292.46,43.81,48.15,45.98
233,1986,37,22,0.314,291.23,48.38,43.56,45.97
234,1986,38,22,0.299,290.02,48.56,41.48,45.02
235,1986,39,22,0.282,288.74,47.34,40.03,43.69
236,1986,40,22,0.261,287.23,44.73,38.66,41.69
237,1986,41,22,0.231,285.5,40.02,33.49,36.75
238,1986,42,22,0.200,283.86,36.26,29.66,32.96
239,1986,43,22,0.165,281.42,31.96,31.21,31.58
240,1986,44,22,0.128,278.73,24.31,31.69,28.0
241,1986,45,22,0.098,276.82,18.24,27.3,22.77
242,1986,46,22,0.075,274.82,15.43,25.84,20.63
243,1986,47,22,0.060,272.37,16.13,27.93,22.03
244,1986,48,22,0.051,269.33,18.48,33.67,26.08
245,1986,49,22,0.046,265.06,19.88,44.9,32.39
246,1986,50,22,0.043,260.88,21.23,55.14,38.19
247,1986,51,22,0.040,257.99,24.33,60.1,42.21
248,1986,52,22,0.038,255.24,26.31,65.86,46.08
249,1987,01,22,0.035,253.07,26.75,71.51,49.13
250,1987,02,22,0.033,252.06,26.96,74.78,50.87
251,1987,03,22,0.033,252.04,29.98,74.68,52.33
252,1987,04,22,0.031,251.92,27.35,74.99,51.17
253,1987,05,22,0.027,252.26,21.33,75.82,48.58
254,1987,06,22,0.026,253.12,18.34,75.51,46.92
255,1987,07,22,0.026,254.48,16.84,73.88,45.36
256,1987,08,22,0.027,256.22,16.75,72.88,44.81
257,1987,09,22,0.029,257.49,17.13,77.45,47.29
258,1987,10,22,0.031,259.03,15.96,81.85,48.91
259,1987,11,22,0.034,261.17,14.03,84.39,49.21
260,1987,12,22,0.042,264.53,12.96,84.27,48.62
261,1987,13,22,0.053,267.65,10.61,86.19,48.4
262,1987,14,22,0.071,271.6,8.66,88.23,48.45
263,1987,15,22,0.092,275.91,6.09,90.85,48.47
264,1987,16,22,0.124,280.18,6.34,92.1,49.22
265,1987,17,22,0.162,284.35,9.02,85.72,47.37
266,1987,18,22,0.196,287.21,9.42,79.29,44.35
267,1987,19,22,0.235,288.76,10.12,79.98,45.05
268,1987,20,22,0.275,290.42,11.6,75.9,43.75
269,1987,21,22,0.316,291.74,14.96,72.1,43.53
270,1987,22,22,0.359,292.54,24.19,69.07,46.63
271,1987,23,22,0.404,293.47,41.21,62.13,51.67
272,1987,24,22,0.441,294.42,58.82,52.71,55.76
273,1987,25,22,0.469,295.17,73.04,43.48,58.26
274,1987,26,22,0.478,295.36,78.08,41.13,59.61
275,1987,27,22,0.478,295.92,79.52,35.09,57.31
276,1987,28,22,0.470,296.05,78.26,35.07,56.67
277,1987,29,22,0.454,295.99,73.29,38.22,55.75
278,1987,30,22,0.437,295.84,68.19,41.34,54.76
279,1987,31,22,0.420,294.95,62.77,52.67,57.72
280,1987,32,22,0.408,294.08,60.34,62.04,61.19
281,1987,33,22,0.402,293.26,62.01,68.26,65.13
282,1987,34,22,0.397,292.68,65.34,70.9,68.12
283,1987,35,22,0.385,291.89,66.13,70.36,68.25
284,1987,36,22,0.375,291.01,70.35,62.54,66.45
