,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,20,0.054,263.38,17.56,67.52,42.54
1,1982,02,20,0.056,264.47,17.35,64.82,41.09
2,1982,03,20,0.059,265.95,18.5,60.91,39.7
3,1982,04,20,0.061,268.24,19.39,54.0,36.69
4,1982,05,20,0.066,269.84,22.14,49.24,35.69
5,1982,06,20,0.074,271.57,26.22,45.14,35.68
6,1982,07,20,0.083,273.61,29.77,42.07,35.92
7,1982,08,20,0.095,276.21,35.34,36.81,36.08
8,1982,09,20,0.103,279.05,37.93,30.42,34.18
9,1982,10,20,0.112,281.1,39.71,28.38,34.04
10,1982,11,20,0.124,282.7,41.64,27.16,34.4
11,1982,12,20,0.134,284.16,41.17,28.59,34.88
12,1982,13,20,0.141,285.35,39.38,32.59,35.99
13,1982,14,20,0.153,286.45,37.52,34.94,36.23
14,1982,15,20,0.165,287.81,35.03,36.54,35.79
15,1982,16,20,0.184,289.18,33.72,34.69,34.2
16,1982,17,20,0.212,290.49,34.57,35.45,35.01
17,1982,18,20,0.247,291.65,37.95,40.48,39.21
18,1982,19,20,0.283,292.99,41.47,37.38,39.42
19,1982,20,20,0.307,294.35,43.19,34.04,38.61
20,1982,21,20,0.324,295.34,44.38,31.78,38.08
21,1982,22,20,0.331,296.0,43.5,31.68,37.59
22,1982,23,20,0.335,296.62,42.89,31.34,37.11
23,1982,24,20,0.335,297.08,42.74,33.56,38.15
24,1982,25,20,0.332,297.24,42.03,39.05,40.54
25,1982,26,20,0.328,297.09,42.6,45.21,43.9
26,1982,27,20,0.323,296.93,43.29,48.37,45.83
27,1982,28,20,0.314,297.07,43.16,47.55,45.36
28,1982,29,20,0.313,297.33,44.5,47.18,45.84
29,1982,30,20,0.312,297.53,46.07,45.9,45.98
30,1982,31,20,0.309,297.54,48.12,45.8,46.96
31,1982,32,20,0.307,297.67,49.96,44.03,47.0
32,1982,33,20,0.303,297.45,49.58,43.79,46.69
33,1982,34,20,0.300,297.1,50.45,42.3,46.38
34,1982,35,20,0.300,296.67,51.81,37.56,44.69
35,1982,36,20,0.294,296.11,51.65,29.93,40.79
36,1982,37,20,0.283,295.41,50.29,24.64,37.47
37,1982,38,20,0.268,294.17,47.94,24.85,36.39
38,1982,39,20,0.251,292.8,46.31,24.54,35.43
39,1982,40,20,0.230,291.0,44.12,24.88,34.5
40,1982,41,20,0.205,289.23,41.18,25.26,33.22
41,1982,42,20,0.184,287.75,40.48,24.71,32.6
42,1982,43,20,0.162,285.68,38.93,25.11,32.02
43,1982,44,20,0.144,284.1,37.34,22.46,29.9
44,1982,45,20,0.125,282.38,34.29,23.05,28.67
45,1982,46,20,0.106,280.22,29.4,26.09,27.74
46,1982,47,20,0.088,278.6,24.37,25.52,24.94
47,1982,48,20,0.074,275.87,20.78,31.18,25.98
48,1982,49,20,0.065,273.47,18.39,36.1,27.25
49,1982,50,20,0.057,271.55,16.31,38.49,27.4
50,1982,51,20,0.054,269.62,16.22,43.36,29.79
51,1982,52,20,0.050,268.04,15.27,49.94,32.61
52,1983,01,20,0.047,266.68,12.97,57.56,35.26
53,1983,02,20,0.045,266.62,11.1,56.96,34.03
54,1983,03,20,0.044,267.21,9.62,54.79,32.2
55,1983,04,20,0.043,267.19,8.75,57.54,33.15
56,1983,05,20,0.043,267.9,8.74,56.91,32.83
57,1983,06,20,0.042,268.49,7.52,58.49,33.0
58,1983,07,20,0.043,269.76,6.49,60.65,33.57
59,1983,08,20,0.046,271.63,7.87,61.48,34.67
60,1983,09,20,0.050,273.16,9.54,63.38,36.46
61,1983,10,20,0.058,275.7,11.29,59.56,35.43
62,1983,11,20,0.067,278.93,13.59,46.63,30.11
63,1983,12,20,0.078,281.27,14.88,40.47,27.68
64,1983,13,20,0.088,282.75,15.88,39.29,27.58
65,1983,14,20,0.102,283.51,16.43,41.13,28.78
66,1983,15,20,0.122,285.01,18.57,38.04,28.31
67,1983,16,20,0.142,286.28,18.67,36.4,27.54
68,1983,17,20,0.163,287.53,18.13,39.03,28.58
69,1983,18,20,0.181,288.56,16.55,45.88,31.22
