,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,17,0.067,266.69,41.66,37.5,39.58
1,1982,02,17,0.064,267.8,41.9,34.64,38.27
2,1982,03,17,0.061,268.21,40.71,33.8,37.26
3,1982,04,17,0.055,268.14,35.53,35.58,35.55
4,1982,05,17,0.048,268.13,30.39,37.23,33.81
5,1982,06,17,0.045,268.56,27.46,39.23,33.35
6,1982,07,17,0.045,269.52,24.81,40.23,32.52
7,1982,08,17,0.049,271.19,24.53,40.06,32.3
8,1982,09,17,0.052,272.64,23.39,42.25,32.82
9,1982,10,17,0.059,275.04,22.38,42.31,32.34
10,1982,11,17,0.075,277.91,25.94,40.3,33.12
11,1982,12,17,0.093,281.51,28.22,38.25,33.23
12,1982,13,17,0.107,284.45,27.06,37.81,32.44
13,1982,14,17,0.120,286.54,25.56,39.95,32.76
14,1982,15,17,0.127,287.95,23.26,49.19,36.23
15,1982,16,17,0.145,289.21,20.79,64.14,42.47
16,1982,17,17,0.169,290.19,19.37,77.76,48.57
17,1982,18,17,0.196,291.97,19.37,80.51,49.94
18,1982,19,17,0.225,294.18,20.37,77.06,48.71
19,1982,20,17,0.248,295.4,21.03,75.36,48.2
20,1982,21,17,0.267,295.99,22.19,76.65,49.42
21,1982,22,17,0.279,296.11,23.37,81.15,52.26
22,1982,23,17,0.284,296.02,24.05,86.07,55.06
23,1982,24,17,0.290,296.37,26.65,86.57,56.61
24,1982,25,17,0.295,296.59,29.53,88.87,59.2
25,1982,26,17,0.296,296.68,32.59,90.81,61.7
26,1982,27,17,0.295,296.9,34.88,91.5,63.19
27,1982,28,17,0.289,297.01,36.05,91.16,63.61
28,1982,29,17,0.292,297.53,41.37,87.21,64.29
29,1982,30,17,0.296,298.25,46.55,80.87,63.71
30,1982,31,17,0.293,298.89,49.4,73.97,61.68
31,1982,32,17,0.289,299.52,52.73,65.46,59.09
32,1982,33,17,0.285,299.84,55.2,58.35,56.77
33,1982,34,17,0.277,299.91,56.03,53.0,54.51
34,1982,35,17,0.266,299.78,56.21,46.4,51.31
35,1982,36,17,0.252,299.35,54.86,38.14,46.5
36,1982,37,17,0.232,298.56,50.41,32.34,41.37
37,1982,38,17,0.214,297.34,47.04,29.92,38.48
38,1982,39,17,0.195,295.54,42.82,31.19,37.0
39,1982,40,17,0.170,293.36,35.74,32.86,34.3
40,1982,41,17,0.146,291.29,30.03,27.55,28.79
41,1982,42,17,0.126,288.79,27.17,25.14,26.16
42,1982,43,17,0.108,285.95,25.11,28.53,26.82
43,1982,44,17,0.091,283.67,22.74,25.24,23.99
44,1982,45,17,0.076,281.81,19.92,22.74,21.33
45,1982,46,17,0.062,278.71,17.11,28.72,22.92
46,1982,47,17,0.051,274.89,14.38,38.79,26.59
47,1982,48,17,0.045,270.99,14.13,48.26,31.2
48,1982,49,17,0.040,267.88,13.85,51.44,32.65
49,1982,50,17,0.036,265.32,12.54,51.81,32.17
50,1982,51,17,0.036,263.48,14.41,52.37,33.39
51,1982,52,17,0.037,262.83,16.05,50.7,33.38
52,1983,01,17,0.036,263.18,17.58,48.33,32.95
53,1983,02,17,0.036,264.11,21.25,45.94,33.6
54,1983,03,17,0.037,264.51,23.84,44.72,34.28
55,1983,04,17,0.039,264.76,25.29,45.05,35.17
56,1983,05,17,0.041,266.47,26.02,41.86,33.94
57,1983,06,17,0.041,267.43,24.59,42.46,33.53
58,1983,07,17,0.042,268.71,23.28,42.52,32.9
59,1983,08,17,0.046,271.0,23.27,40.55,31.91
60,1983,09,17,0.053,274.04,23.87,38.12,30.99
61,1983,10,17,0.063,278.2,24.42,33.0,28.71
62,1983,11,17,0.073,281.64,25.04,28.27,26.65
63,1983,12,17,0.090,285.36,27.31,24.38,25.84
64,1983,13,17,0.112,289.21,29.58,19.12,24.35
65,1983,14,17,0.131,291.68,30.47,16.38,23.42
66,1983,15,17,0.152,293.94,33.46,15.1,24.28
67,1983,16,17,0.173,295.55,31.49,17.84,24.66
68,1983,17,17,0.194,296.99,28.6,20.61,24.61
69,1983,18,17,0.218,298.55,27.33,22.56,24.94
70,1983,19,17,0.237,299.15,24.98,30.41,27.69
71,1983,20,17,0.247,299.67,21.63,36.41,29.02
72,1983,21,17,0.255,300.28,18.93,39.2,29.07
73,1983,22,17,0.258,300.22,16.75,46.62,31.68
74,1983,23,17,0.261,300.02,16.65,53.68,35.16
75,1983,24,17,0.264,299.62,16.82,60.27,38.55
76,1983,25,17,0.271,299.52,19.9,64.59,42.24
77,1983,26,17,0.278,299.56,24.8,67.25,46.03
