,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,6,0.038,253.37,46.09,65.49,55.79
1,1982,02,6,0.036,254.53,44.28,59.57,51.93
2,1982,03,6,0.034,255.68,41.53,54.36,47.95
3,1982,04,6,0.033,257.9,38.8,47.6,43.2
4,1982,05,6,0.032,259.33,35.55,46.42,40.98
5,1982,06,6,0.030,259.42,29.08,52.45,40.76
6,1982,07,6,0.029,259.7,22.35,57.33,39.84
7,1982,08,6,0.030,261.96,20.12,55.84,37.98
8,1982,09,6,0.030,264.06,16.7,56.61,36.65
9,1982,10,6,0.031,266.95,14.54,57.21,35.87
10,1982,11,6,0.037,270.29,16.12,58.43,37.27
11,1982,12,6,0.047,274.32,19.62,55.35,37.48
12,1982,13,6,0.062,278.97,24.48,48.13,36.31
13,1982,14,6,0.074,282.85,24.88,40.44,32.66
14,1982,15,6,0.089,285.96,24.86,37.25,31.05
15,1982,16,6,0.112,288.36,26.61,38.45,32.53
16,1982,17,6,0.140,290.42,27.59,43.21,35.4
17,1982,18,6,0.174,292.1,29.12,52.26,40.69
18,1982,19,6,0.221,293.78,33.71,60.03,46.87
19,1982,20,6,0.274,295.56,40.8,60.25,50.52
20,1982,21,6,0.321,296.98,47.68,58.54,53.11
21,1982,22,6,0.355,297.22,50.89,62.67,56.78
22,1982,23,6,0.372,297.38,50.21,67.45,58.83
23,1982,24,6,0.374,297.12,48.44,78.07,63.26
24,1982,25,6,0.371,296.8,48.61,88.19,68.4
25,1982,26,6,0.369,297.12,51.63,89.73,70.68
26,1982,27,6,0.359,296.86,48.34,91.8,70.07
27,1982,28,6,0.353,296.86,50.28,90.8,70.54
28,1982,29,6,0.350,296.91,53.2,90.9,72.05
29,1982,30,6,0.348,297.01,57.08,90.5,73.79
30,1982,31,6,0.341,297.16,59.62,88.77,74.19
31,1982,32,6,0.335,297.71,62.02,81.88,71.95
32,1982,33,6,0.328,297.98,63.08,76.4,69.74
33,1982,34,6,0.320,298.06,65.07,70.81,67.94
34,1982,35,6,0.308,297.83,66.86,64.68,65.77
35,1982,36,6,0.291,297.01,65.85,57.54,61.69
36,1982,37,6,0.267,295.7,61.97,51.16,56.56
37,1982,38,6,0.243,294.01,58.91,48.12,53.51
38,1982,39,6,0.213,292.34,52.4,42.35,47.38
39,1982,40,6,0.181,290.13,42.96,41.09,42.02
40,1982,41,6,0.150,287.63,35.35,38.19,36.77
41,1982,42,6,0.125,285.19,31.85,32.94,32.4
42,1982,43,6,0.106,282.19,30.85,32.4,31.63
43,1982,44,6,0.090,279.53,29.95,28.62,29.28
