,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,12,0.064,260.95,50.71,39.0,44.85
1,1982,02,12,0.070,263.49,52.53,29.38,40.95
2,1982,03,12,0.072,264.57,52.47,26.57,39.52
3,1982,04,12,0.071,265.28,52.44,26.35,39.39
4,1982,05,12,0.067,265.03,48.5,34.18,41.34
5,1982,06,12,0.064,265.46,43.23,38.49,40.86
6,1982,07,12,0.063,266.45,37.27,41.08,39.17
7,1982,08,12,0.064,268.02,33.25,42.39,37.82
8,1982,09,12,0.066,270.08,30.39,42.23,36.31
9,1982,10,12,0.070,272.07,27.82,44.18,36.0
10,1982,11,12,0.080,274.02,28.57,43.39,35.98
11,1982,12,12,0.090,275.94,29.15,49.42,39.29
12,1982,13,12,0.094,277.41,26.53,57.3,41.91
13,1982,14,12,0.101,278.68,24.59,65.62,45.1
14,1982,15,12,0.111,279.91,20.34,77.34,48.84
15,1982,16,12,0.130,281.55,18.55,86.04,52.3
16,1982,17,12,0.155,283.73,20.05,87.65,53.85
17,1982,18,12,0.200,287.14,29.12,79.05,54.09
18,1982,19,12,0.245,289.95,37.66,68.74,53.2
19,1982,20,12,0.277,291.63,39.9,64.77,52.34
20,1982,21,12,0.298,292.29,40.48,66.85,53.67
21,1982,22,12,0.311,292.69,40.93,68.66,54.8
22,1982,23,12,0.319,293.02,41.09,69.41,55.25
23,1982,24,12,0.320,293.13,38.06,73.07,55.56
24,1982,25,12,0.319,293.19,34.65,78.27,56.46
25,1982,26,12,0.316,293.18,31.2,80.79,56.0
26,1982,27,12,0.319,293.5,31.66,77.85,54.76
27,1982,28,12,0.327,293.92,37.8,73.91,55.86
28,1982,29,12,0.332,294.22,44.3,73.79,59.04
29,1982,30,12,0.332,294.33,49.8,73.49,61.65
30,1982,31,12,0.332,294.55,53.3,69.71,61.51
31,1982,32,12,0.328,294.58,53.26,65.34,59.3
32,1982,33,12,0.326,294.31,54.21,59.29,56.75
33,1982,34,12,0.324,294.0,56.8,51.04,53.92
34,1982,35,12,0.323,293.4,61.61,42.51,52.06
35,1982,36,12,0.319,292.5,66.32,34.84,50.58
36,1982,37,12,0.304,291.26,67.53,33.79,50.66
37,1982,38,12,0.289,289.57,69.68,33.73,51.7
38,1982,39,12,0.265,287.77,68.03,32.23,50.13
39,1982,40,12,0.235,286.07,63.68,29.66,46.67
40,1982,41,12,0.201,284.26,54.68,25.09,39.89
41,1982,42,12,0.171,282.55,41.73,24.17,32.95
42,1982,43,12,0.147,280.52,38.49,23.9,31.19
43,1982,44,12,0.128,278.77,37.93,13.11,25.52
44,1982,45,12,0.108,276.78,35.89,12.02,23.95
45,1982,46,12,0.095,274.24,39.44,13.87,26.65
46,1982,47,12,0.082,271.71,41.2,14.83,28.02
47,1982,48,12,0.071,268.73,40.36,22.24,31.3
48,1982,49,12,0.060,265.4,35.6,33.07,34.33
49,1982,50,12,0.053,262.22,31.38,45.57,38.48
50,1982,51,12,0.053,260.09,33.44,50.81,42.13
51,1982,52,12,0.052,259.06,33.09,51.32,42.2
52,1983,01,12,0.052,258.78,33.67,49.72,41.7
53,1983,02,12,0.053,258.53,31.42,52.62,42.02
54,1983,03,12,0.053,258.08,31.26,57.24,44.25
55,1983,04,12,0.055,257.65,35.0,61.63,48.32
56,1983,05,12,0.057,257.58,36.26,67.73,51.99
57,1983,06,12,0.055,257.86,32.34,72.04,52.19
58,1983,07,12,0.055,259.38,29.62,71.78,50.7
59,1983,08,12,0.057,262.17,28.02,68.43,48.23
60,1983,09,12,0.061,265.05,27.49,65.25,46.37
61,1983,10,12,0.068,268.04,26.79,63.73,45.26
62,1983,11,12,0.073,270.94,25.36,59.42,42.39
63,1983,12,12,0.082,274.37,26.06,57.85,41.95
64,1983,13,12,0.098,277.91,30.28,54.32,42.3
65,1983,14,12,0.115,281.17,35.62,48.45,42.03
66,1983,15,12,0.138,284.16,39.95,42.29,41.12
67,1983,16,12,0.164,286.4,41.32,42.67,42.0
68,1983,17,12,0.195,288.96,44.1,37.17,40.63
69,1983,18,12,0.225,291.14,44.23,36.83,40.53
70,1983,19,12,0.253,292.48,43.79,40.92,42.35
71,1983,20,12,0.277,293.67,41.46,42.55,42.01
72,1983,21,12,0.294,294.48,39.44,43.76,41.6
73,1983,22,12,0.312,295.07,41.8,44.43,43.12
74,1983,23,12,0.320,294.97,42.02,50.0,46.01
75,1983,24,12,0.320,294.51,38.53,59.02,48.78
76,1983,25,12,0.321,294.37,36.19,65.63,50.91
77,1983,26,12,0.324,294.26,35.27,68.96,52.11
78,1983,27,12,0.322,294.18,32.48,69.85,51.17
79,1983,28,12,0.309,293.72,25.92,74.93,50.42
80,1983,29,12,0.286,293.3,16.65,81.02,48.84
81,1983,30,12,0.263,292.96,10.42,83.68,47.05
82,1983,31,12,0.260,292.82,12.16,83.45,47.81
83,1983,32,12,0.272,292.91,20.0,80.05,50.03
84,1983,33,12,0.291,293.03,33.29,72.38,52.84
85,1983,34,12,0.298,293.18,41.81,60.46,51.13
86,1983,35,12,0.304,293.47,51.05,40.79,45.92
87,1983,36,12,0.294,292.33,52.97,36.77,44.87
88,1983,37,12,0.275,291.12,52.12,35.53,43.82
89,1983,38,12,0.255,289.51,50.61,34.21,42.41
90,1983,39,12,0.232,287.21,48.68,39.33,44.0
91,1983,40,12,0.211,285.65,49.14,34.47,41.81
92,1983,41,12,0.186,283.09,45.93,40.36,43.14
