,year,week,provinceID,SMN,SMT,VCI,TCI,VHI
0,1982,01,4,0.076,269.58,33.3,36.44,34.87
1,1982,02,4,0.070,269.26,30.5,37.03,33.76
2,1982,03,4,0.066,269.06,28.49,38.33,33.41
3,1982,04,4,0.063,269.28,25.78,39.94,32.86
4,1982,05,4,0.064,270.09,25.43,39.25,32.34
5,1982,06,4,0.071,271.7,28.06,38.2,33.13
6,1982,07,4,0.078,273.9,30.89,36.69,33.79
7,1982,08,4,0.088,276.15,34.06,34.46,34.26
8,1982,09,4,0.100,278.94,36.85,31.12,33.99
9,1982,10,4,0.116,281.35,39.68,29.42,34.55
10,1982,11,4,0.138,283.45,43.57,27.81,35.69
11,1982,12,4,0.158,285.62,45.83,27.69,36.76
12,1982,13,4,0.179,287.53,45.89,31.91,38.9
13,1982,14,4,0.198,289.19,44.71,35.97,40.34
14,1982,15,4,0.217,290.75,43.44,37.89,40.66
15,1982,16,4,0.244,292.26,43.2,38.92,41.06
16,1982,17,4,0.274,293.53,43.7,44.15,43.92
17,1982,18,4,0.308,294.43,46.54,51.02,48.78
18,1982,19,4,0.340,295.64,49.04,51.92,50.48
19,1982,20,4,0.358,296.9,49.08,49.71,49.39
20,1982,21,4,0.365,297.83,49.17,47.87,48.52
21,1982,22,4,0.362,298.48,47.91,49.24,48.58
22,1982,23,4,0.350,298.87,45.26,53.44,49.35
23,1982,24,4,0.335,299.15,42.64,59.92,51.28
24,1982,25,4,0.319,299.25,39.99,68.77,54.38
25,1982,26,4,0.307,299.29,40.32,74.9,57.61
26,1982,27,4,0.294,299.2,40.47,78.33,59.4
27,1982,28,4,0.284,299.11,41.78,78.56,60.17
28,1982,29,4,0.284,299.06,46.26,76.89,61.57
29,1982,30,4,0.286,299.12,51.1,73.86,62.48
30,1982,31,4,0.289,299.01,55.65,72.53,64.09
31,1982,32,4,0.293,299.02,59.7,70.06,64.88
32,1982,33,4,0.295,298.79,60.58,69.1,64.84
33,1982,34,4,0.298,298.57,60.3,66.99,63.64
34,1982,35,4,0.297,298.15,59.57,62.56,61.07
35,1982,36,4,0.290,297.39,57.79,55.25,56.52
36,1982,37,4,0.279,296.51,55.23,49.05,52.14
37,1982,38,4,0.265,295.17,53.22,48.88,51.05
38,1982,39,4,0.249,293.89,51.83,47.62,49.72
